External_Id__c,Campaign:External_Id__c,Contact:External_Id__c,Status,HasResponded,CreatedDate
CMM-001931,CAM-0008,CON-001416,Responded,True,2024-01-14
CMM-001932,CAM-0001,CON-001125,Opened,False,2024-03-04
CMM-001933,CAM-0002,CON-000571,Clicked,True,2024-05-26
CMM-001934,CAM-0002,CON-000443,Opened,False,2025-01-29
CMM-001935,CAM-0003,CON-000040,Responded,True,2025-05-21
CMM-001936,CAM-0003,CON-001191,Responded,True,2024-09-17
CMM-001937,CAM-0008,CON-001038,Clicked,True,2024-06-19
CMM-001938,CAM-0008,CON-000266,Clicked,True,2024-03-05
CMM-001939,CAM-0001,CON-000293,Opened,False,2025-01-19
CMM-001940,CAM-0001,CON-000658,Clicked,True,2024-11-12
CMM-001941,CAM-0008,CON-000028,Opened,False,2025-09-22
CMM-001942,CAM-0007,CON-000124,Responded,True,2024-09-07
CMM-001943,CAM-0008,CON-000994,Sent,False,2025-06-19
CMM-001944,CAM-0003,CON-001148,Opened,False,2024-01-20
CMM-001945,CAM-0007,CON-000187,Opened,False,2025-01-07
CMM-001946,CAM-0001,CON-000376,Clicked,True,2024-04-14
CMM-001947,CAM-0004,CON-001072,Clicked,True,2024-10-15
CMM-001948,CAM-0006,CON-000756,Sent,False,2024-07-14
CMM-001949,CAM-0001,CON-001301,Sent,False,2024-03-07
CMM-001950,CAM-0004,CON-001236,Sent,False,2024-08-15
CMM-001951,CAM-0004,CON-001246,Clicked,True,2024-11-03
CMM-001952,CAM-0003,CON-001398,Clicked,True,2025-01-18
CMM-001953,CAM-0007,CON-001145,Sent,False,2024-07-29
CMM-001954,CAM-0003,CON-001213,Responded,True,2024-08-22
CMM-001955,CAM-0002,CON-000125,Opened,False,2025-07-28
CMM-001956,CAM-0004,CON-000195,Opened,False,2025-09-02
CMM-001957,CAM-0008,CON-000873,Responded,True,2024-02-12
CMM-001958,CAM-0003,CON-000837,Clicked,True,2025-05-07
CMM-001959,CAM-0006,CON-000481,Clicked,True,2024-08-27
CMM-001960,CAM-0006,CON-000707,Opened,False,2024-09-11
CMM-001961,CAM-0006,CON-000657,Sent,False,2025-07-30
CMM-001962,CAM-0007,CON-000564,Sent,False,2025-03-13
CMM-001963,CAM-0008,CON-000739,Clicked,True,2025-01-28
CMM-001964,CAM-0005,CON-000626,Sent,False,2025-08-18
CMM-001965,CAM-0006,CON-001390,Opened,False,2024-11-30
CMM-001966,CAM-0002,CON-000200,Opened,False,2024-06-22
CMM-001967,CAM-0002,CON-000082,Responded,True,2024-10-16
CMM-001968,CAM-0008,CON-000148,Opened,False,2025-08-16
CMM-001969,CAM-0003,CON-000768,Sent,False,2025-01-09
CMM-001970,CAM-0007,CON-001093,Clicked,True,2024-09-10
CMM-001971,CAM-0008,CON-000514,Clicked,True,2025-03-23
CMM-001972,CAM-0007,CON-000953,Sent,False,2025-03-19
CMM-001973,CAM-0008,CON-001213,Opened,False,2024-08-31
CMM-001974,CAM-0007,CON-000081,Responded,True,2025-07-31
CMM-001975,CAM-0001,CON-001143,Responded,True,2024-12-06
CMM-001976,CAM-0002,CON-001084,Responded,True,2024-08-04
CMM-001977,CAM-0001,CON-000284,Sent,False,2024-12-24
CMM-001978,CAM-0005,CON-001325,Sent,False,2025-02-25
CMM-001979,CAM-0001,CON-000402,Responded,True,2024-11-01
CMM-001980,CAM-0002,CON-000666,Responded,True,2025-01-20
CMM-001981,CAM-0008,CON-000098,Clicked,True,2024-02-16
CMM-001982,CAM-0004,CON-000607,Sent,False,2025-02-12
CMM-001983,CAM-0007,CON-000308,Opened,False,2024-05-09
CMM-001984,CAM-0003,CON-000621,Responded,True,2025-08-06
CMM-001985,CAM-0007,CON-000804,Responded,True,2024-01-22
CMM-001986,CAM-0006,CON-001406,Responded,True,2024-06-16
CMM-001987,CAM-0006,CON-000714,Sent,False,2025-09-25
CMM-001988,CAM-0004,CON-001023,Responded,True,2025-09-23
CMM-001989,CAM-0004,CON-000160,Opened,False,2024-03-01
CMM-001990,CAM-0005,CON-000887,Responded,True,2025-05-31
CMM-001991,CAM-0003,CON-000085,Sent,False,2025-06-03
CMM-001992,CAM-0001,CON-000630,Responded,True,2024-12-28
CMM-001993,CAM-0005,CON-000020,Clicked,True,2025-09-24
CMM-001994,CAM-0007,CON-001324,Sent,False,2025-06-18
CMM-001995,CAM-0008,CON-000965,Opened,False,2025-07-22
CMM-001996,CAM-0008,CON-001474,Sent,False,2024-07-15
CMM-001997,CAM-0003,CON-001494,Opened,False,2024-02-13
CMM-001998,CAM-0006,CON-000913,Sent,False,2025-08-17
CMM-001999,CAM-0002,CON-000606,Responded,True,2025-02-01
CMM-002000,CAM-0004,CON-000403,Opened,False,2024-12-02
CMM-002001,CAM-0004,CON-001216,Responded,True,2025-07-20
CMM-002002,CAM-0006,CON-000755,Registered,True,2025-04-22
CMM-002003,CAM-0003,CON-001346,Sent,False,2024-02-05
CMM-002004,CAM-0006,CON-000640,Opened,False,2024-08-29
CMM-002005,CAM-0003,CON-000615,Responded,True,2024-01-08
CMM-002006,CAM-0007,CON-000257,Responded,True,2025-04-12
CMM-002007,CAM-0005,CON-000745,Clicked,True,2024-01-27
CMM-002008,CAM-0003,CON-001209,Responded,True,2024-07-07
CMM-002009,CAM-0008,CON-000103,Opened,False,2025-02-08
CMM-002010,CAM-0002,CON-000987,Responded,True,2024-05-21
CMM-002011,CAM-0007,CON-000880,Responded,True,2024-11-11
CMM-002012,CAM-0006,CON-000863,Responded,True,2024-10-17
CMM-002013,CAM-0002,CON-000461,Clicked,True,2025-06-15
CMM-002014,CAM-0005,CON-001098,Sent,False,2024-02-06
CMM-002015,CAM-0001,CON-001103,Opened,False,2025-02-22
CMM-002016,CAM-0008,CON-000228,Sent,False,2024-07-22
CMM-002017,CAM-0003,CON-001497,Clicked,True,2024-05-12
CMM-002018,CAM-0001,CON-000981,Sent,False,2024-05-17
CMM-002019,CAM-0005,CON-001015,Opened,False,2025-05-31
CMM-002020,CAM-0003,CON-001113,Responded,True,2025-03-18
CMM-002021,CAM-0004,CON-000173,Opened,False,2024-07-04
CMM-002022,CAM-0003,CON-000569,Clicked,True,2024-10-20
CMM-002023,CAM-0007,CON-001326,Responded,True,2025-04-07
CMM-002024,CAM-0004,CON-001243,Clicked,True,2024-01-15
CMM-002025,CAM-0007,CON-000255,Opened,False,2024-10-03
CMM-002026,CAM-0001,CON-001261,Responded,True,2024-12-03
CMM-002027,CAM-0002,CON-000992,Sent,False,2025-03-02
CMM-002028,CAM-0004,CON-001033,Clicked,True,2025-04-07
CMM-002029,CAM-0008,CON-000856,Sent,False,2024-03-26
CMM-002030,CAM-0002,CON-000891,Opened,False,2025-08-04
CMM-002031,CAM-0005,CON-001014,Sent,False,2025-02-02
CMM-002032,CAM-0005,CON-000623,Responded,True,2024-04-08
CMM-002033,CAM-0003,CON-000534,Sent,False,2025-08-02
CMM-002034,CAM-0001,CON-000724,Opened,False,2024-07-27
CMM-002035,CAM-0004,CON-000790,Sent,False,2025-02-23
CMM-002036,CAM-0002,CON-000530,Responded,True,2025-09-08
CMM-002037,CAM-0006,CON-000779,Opened,False,2024-09-06
CMM-002038,CAM-0002,CON-000888,Opened,False,2025-04-06
CMM-002039,CAM-0008,CON-000176,Sent,False,2024-03-06
CMM-002040,CAM-0001,CON-000406,Sent,False,2024-06-25
CMM-002041,CAM-0001,CON-000183,Sent,False,2025-05-22
CMM-002042,CAM-0006,CON-001391,Opened,False,2024-08-14
CMM-002043,CAM-0004,CON-000590,Opened,False,2025-03-11
CMM-002044,CAM-0005,CON-001093,Sent,False,2025-01-07
CMM-002045,CAM-0007,CON-000474,Opened,False,2024-07-18
CMM-002046,CAM-0004,CON-000567,Sent,False,2025-10-03
CMM-002047,CAM-0006,CON-000579,Opened,False,2024-10-11
CMM-002048,CAM-0003,CON-001257,Responded,True,2025-09-26
CMM-002049,CAM-0006,CON-001155,Clicked,True,2024-06-30
CMM-002050,CAM-0007,CON-000641,Clicked,True,2025-09-21
CMM-002051,CAM-0005,CON-000244,Sent,False,2024-01-31
CMM-002052,CAM-0007,CON-000650,Responded,True,2025-06-16
CMM-002053,CAM-0007,CON-000671,Clicked,True,2025-09-06
CMM-002054,CAM-0008,CON-000092,Opened,False,2024-02-07
CMM-002055,CAM-0005,CON-000640,Opened,False,2024-04-11
CMM-002056,CAM-0001,CON-001376,Opened,False,2025-09-16
CMM-002057,CAM-0001,CON-000634,Responded,True,2024-10-11
CMM-002058,CAM-0006,CON-000089,Clicked,True,2025-05-27
CMM-002059,CAM-0001,CON-000597,Responded,True,2024-03-11
CMM-002060,CAM-0007,CON-001421,Responded,True,2025-04-23
CMM-002061,CAM-0006,CON-000216,Opened,False,2024-08-03
CMM-002062,CAM-0005,CON-000872,Sent,False,2024-06-15
CMM-002063,CAM-0006,CON-001120,Clicked,True,2024-06-17
CMM-002064,CAM-0002,CON-000598,Opened,False,2025-07-06
CMM-002065,CAM-0008,CON-001279,Sent,False,2025-06-25
CMM-002066,CAM-0003,CON-001262,Sent,False,2024-01-31
CMM-002067,CAM-0004,CON-000756,Sent,False,2024-10-16
CMM-002068,CAM-0002,CON-000853,Clicked,True,2024-05-12
CMM-002069,CAM-0005,CON-000012,Opened,False,2025-06-01
CMM-002070,CAM-0001,CON-000977,Sent,False,2024-06-08
CMM-002071,CAM-0004,CON-000562,Responded,True,2025-09-09
CMM-002072,CAM-0001,CON-000917,Responded,True,2025-05-14
CMM-002073,CAM-0005,CON-000984,Opened,False,2025-06-28
CMM-002074,CAM-0002,CON-001401,Opened,False,2025-06-23
CMM-002075,CAM-0005,CON-000939,Registered,True,2024-07-30
CMM-002076,CAM-0006,CON-000068,Clicked,True,2024-04-29
CMM-002077,CAM-0003,CON-001295,Clicked,True,2025-08-11
CMM-002078,CAM-0003,CON-000669,Responded,True,2025-07-02
CMM-002079,CAM-0007,CON-000915,Sent,False,2025-07-28
CMM-002080,CAM-0007,CON-000888,Sent,False,2024-04-10
CMM-002081,CAM-0004,CON-000127,Opened,False,2025-07-22
CMM-002082,CAM-0006,CON-000906,Clicked,True,2024-08-25
CMM-002083,CAM-0004,CON-000066,Clicked,True,2024-09-18
CMM-002084,CAM-0003,CON-000635,Sent,False,2024-02-12
CMM-002085,CAM-0007,CON-001477,Sent,False,2025-06-16
CMM-002086,CAM-0005,CON-000596,Responded,True,2024-03-30
CMM-002087,CAM-0007,CON-000933,Opened,False,2024-05-16
CMM-002088,CAM-0001,CON-000332,Responded,True,2025-09-25
CMM-002089,CAM-0006,CON-000947,Responded,True,2024-10-25
CMM-002090,CAM-0002,CON-000466,Sent,False,2024-07-18
CMM-002091,CAM-0005,CON-000719,Registered,True,2024-07-25
CMM-002092,CAM-0003,CON-000050,Sent,False,2025-01-17
CMM-002093,CAM-0003,CON-001149,Opened,False,2025-10-03
CMM-002094,CAM-0004,CON-000945,Clicked,True,2025-08-10
CMM-002095,CAM-0007,CON-000926,Clicked,True,2024-01-01
CMM-002096,CAM-0006,CON-001205,Clicked,True,2025-03-11
CMM-002097,CAM-0002,CON-000009,Clicked,True,2025-01-20
CMM-002098,CAM-0003,CON-000864,Responded,True,2024-08-12
CMM-002099,CAM-0008,CON-000032,Opened,False,2025-02-22
CMM-002100,CAM-0008,CON-001225,Opened,False,2024-10-27
CMM-002101,CAM-0001,CON-000436,Opened,False,2024-03-26
CMM-002102,CAM-0008,CON-000502,Clicked,True,2024-06-08
CMM-002103,CAM-0006,CON-001438,Responded,True,2024-12-19
CMM-002104,CAM-0002,CON-001475,Sent,False,2025-09-18
CMM-002105,CAM-0004,CON-000958,Clicked,True,2024-02-06
CMM-002106,CAM-0004,CON-001251,Sent,False,2024-04-23
CMM-002107,CAM-0005,CON-001079,Registered,True,2025-07-23
CMM-002108,CAM-0008,CON-000060,Opened,False,2024-10-18
CMM-002109,CAM-0002,CON-000391,Responded,True,2025-03-01
CMM-002110,CAM-0008,CON-000600,Opened,False,2025-09-23
CMM-002111,CAM-0004,CON-000138,Sent,False,2024-04-15
CMM-002112,CAM-0007,CON-001206,Responded,True,2024-03-31
CMM-002113,CAM-0007,CON-000754,Responded,True,2024-05-24
CMM-002114,CAM-0001,CON-000820,Sent,False,2025-04-02
CMM-002115,CAM-0007,CON-001184,Opened,False,2024-11-07
CMM-002116,CAM-0002,CON-000802,Sent,False,2025-07-09
CMM-002117,CAM-0006,CON-000366,Clicked,True,2024-11-19
CMM-002118,CAM-0001,CON-000988,Opened,False,2024-02-10
CMM-002119,CAM-0004,CON-001044,Sent,False,2024-09-15
CMM-002120,CAM-0001,CON-001488,Opened,False,2024-05-05
CMM-002121,CAM-0006,CON-000065,Opened,False,2025-08-07
CMM-002122,CAM-0005,CON-000625,Sent,False,2025-05-18
CMM-002123,CAM-0001,CON-000831,Clicked,True,2025-01-18
CMM-002124,CAM-0008,CON-000085,Sent,False,2024-08-19
CMM-002125,CAM-0008,CON-000458,Responded,True,2025-09-11
CMM-002126,CAM-0004,CON-000674,Responded,True,2024-03-02
CMM-002127,CAM-0008,CON-001415,Opened,False,2024-10-19
CMM-002128,CAM-0005,CON-000560,Responded,True,2024-02-14
CMM-002129,CAM-0004,CON-000646,Responded,True,2025-09-03
CMM-002130,CAM-0003,CON-000909,Opened,False,2025-10-04
CMM-002131,CAM-0005,CON-000711,Opened,False,2024-03-25
CMM-002132,CAM-0002,CON-001333,Opened,False,2024-03-23
CMM-002133,CAM-0003,CON-000886,Clicked,True,2024-11-01
CMM-002134,CAM-0005,CON-000581,Responded,True,2025-05-22
CMM-002135,CAM-0006,CON-001479,Clicked,True,2024-01-28
CMM-002136,CAM-0002,CON-000979,Responded,True,2024-07-29
CMM-002137,CAM-0004,CON-000213,Registered,True,2024-03-18
CMM-002138,CAM-0006,CON-001266,Opened,False,2025-08-24
CMM-002139,CAM-0004,CON-000832,Clicked,True,2025-04-05
CMM-002140,CAM-0006,CON-000634,Clicked,True,2024-05-24
CMM-002141,CAM-0003,CON-000730,Opened,False,2025-04-12
CMM-002142,CAM-0007,CON-000222,Clicked,True,2024-12-22
CMM-002143,CAM-0006,CON-000512,Clicked,True,2025-09-16
CMM-002144,CAM-0003,CON-000941,Responded,True,2024-05-18
CMM-002145,CAM-0003,CON-000940,Sent,False,2024-05-24
CMM-002146,CAM-0002,CON-000655,Sent,False,2025-10-03
CMM-002147,CAM-0008,CON-000981,Clicked,True,2025-03-02
CMM-002148,CAM-0004,CON-000932,Registered,True,2025-07-13
CMM-002149,CAM-0008,CON-000363,Opened,False,2025-05-29
CMM-002150,CAM-0006,CON-000305,Clicked,True,2025-02-07
CMM-002151,CAM-0004,CON-000404,Opened,False,2025-01-12
CMM-002152,CAM-0006,CON-000768,Responded,True,2024-11-17
CMM-002153,CAM-0004,CON-000328,Responded,True,2024-02-05
CMM-002154,CAM-0002,CON-001346,Clicked,True,2025-03-28
CMM-002155,CAM-0001,CON-000226,Sent,False,2024-08-18
CMM-002156,CAM-0002,CON-000963,Clicked,True,2025-08-19
CMM-002157,CAM-0004,CON-000511,Opened,False,2025-03-04
CMM-002158,CAM-0003,CON-000773,Opened,False,2024-04-25
CMM-002159,CAM-0004,CON-000917,Opened,False,2024-11-18
CMM-002160,CAM-0002,CON-000199,Clicked,True,2025-06-27
CMM-002161,CAM-0002,CON-001029,Clicked,True,2025-03-22
CMM-002162,CAM-0005,CON-000635,Clicked,True,2024-05-26
CMM-002163,CAM-0005,CON-000121,Responded,True,2025-08-30
CMM-002164,CAM-0002,CON-001133,Responded,True,2025-05-03
CMM-002165,CAM-0008,CON-001449,Sent,False,2025-06-17
CMM-002166,CAM-0006,CON-000229,Responded,True,2025-04-05
CMM-002167,CAM-0001,CON-000425,Opened,False,2024-07-17
CMM-002168,CAM-0003,CON-000459,Responded,True,2025-01-01
CMM-002169,CAM-0005,CON-001356,Responded,True,2024-09-01
CMM-002170,CAM-0007,CON-000252,Responded,True,2025-08-01
CMM-002171,CAM-0006,CON-000463,Clicked,True,2025-07-10
CMM-002172,CAM-0002,CON-000500,Opened,False,2024-08-17
CMM-002173,CAM-0007,CON-001019,Responded,True,2024-01-24
CMM-002174,CAM-0006,CON-001034,Opened,False,2024-05-25
CMM-002175,CAM-0005,CON-000762,Opened,False,2025-09-26
CMM-002176,CAM-0002,CON-000475,Opened,False,2024-05-21
CMM-002177,CAM-0001,CON-000285,Clicked,True,2024-09-16
CMM-002178,CAM-0007,CON-000214,Registered,True,2024-07-15
CMM-002179,CAM-0002,CON-000705,Opened,False,2025-06-02
CMM-002180,CAM-0005,CON-001463,Sent,False,2025-09-19
CMM-002181,CAM-0005,CON-000704,Opened,False,2025-05-20
CMM-002182,CAM-0005,CON-000256,Responded,True,2024-08-10
CMM-002183,CAM-0003,CON-000700,Opened,False,2024-09-11
CMM-002184,CAM-0005,CON-000096,Sent,False,2025-06-10
CMM-002185,CAM-0007,CON-000438,Responded,True,2024-10-21
CMM-002186,CAM-0004,CON-001318,Clicked,True,2024-04-02
CMM-002187,CAM-0007,CON-000686,Sent,False,2025-03-24
CMM-002188,CAM-0006,CON-000893,Clicked,True,2024-02-22
CMM-002189,CAM-0001,CON-001462,Sent,False,2024-03-13
CMM-002190,CAM-0003,CON-001277,Opened,False,2025-09-24
CMM-002191,CAM-0007,CON-000908,Opened,False,2024-10-27
CMM-002192,CAM-0005,CON-000985,Opened,False,2024-06-29
CMM-002193,CAM-0004,CON-001485,Opened,False,2024-08-13
CMM-002194,CAM-0005,CON-001056,Sent,False,2025-06-21
CMM-002195,CAM-0008,CON-000435,Opened,False,2024-03-28
CMM-002196,CAM-0004,CON-000587,Clicked,True,2025-04-05
CMM-002197,CAM-0007,CON-000713,Responded,True,2024-06-10
CMM-002198,CAM-0006,CON-000526,Responded,True,2025-03-20
CMM-002199,CAM-0002,CON-001422,Clicked,True,2024-05-12
CMM-002200,CAM-0006,CON-000724,Opened,False,2024-09-25
CMM-002201,CAM-0004,CON-001407,Clicked,True,2025-06-10
CMM-002202,CAM-0004,CON-000979,Sent,False,2024-05-19
CMM-002203,CAM-0001,CON-000874,Responded,True,2024-02-04
CMM-002204,CAM-0003,CON-000867,Opened,False,2025-09-03
CMM-002205,CAM-0002,CON-000688,Clicked,True,2025-08-13
CMM-002206,CAM-0005,CON-000019,Opened,False,2025-07-10
CMM-002207,CAM-0006,CON-000328,Responded,True,2024-02-18
CMM-002208,CAM-0004,CON-000103,Opened,False,2025-03-09
CMM-002209,CAM-0002,CON-001381,Responded,True,2024-06-02
CMM-002210,CAM-0006,CON-001101,Opened,False,2025-09-13
CMM-002211,CAM-0007,CON-000417,Sent,False,2024-03-25
CMM-002212,CAM-0001,CON-001381,Responded,True,2025-10-02
CMM-002213,CAM-0002,CON-000988,Responded,True,2025-02-24
CMM-002214,CAM-0005,CON-000178,Clicked,True,2025-07-13
CMM-002215,CAM-0006,CON-001110,Clicked,True,2024-07-04
CMM-002216,CAM-0007,CON-000159,Responded,True,2024-06-01
CMM-002217,CAM-0004,CON-000851,Clicked,True,2025-07-08
CMM-002218,CAM-0008,CON-000220,Sent,False,2024-06-17
CMM-002219,CAM-0002,CON-000573,Responded,True,2024-03-10
CMM-002220,CAM-0005,CON-000637,Responded,True,2024-09-06
CMM-002221,CAM-0008,CON-000348,Sent,False,2024-01-24
CMM-002222,CAM-0003,CON-001204,Clicked,True,2024-10-09
CMM-002223,CAM-0008,CON-001457,Responded,True,2024-07-04
CMM-002224,CAM-0006,CON-000927,Clicked,True,2025-07-22
CMM-002225,CAM-0007,CON-000831,Sent,False,2024-03-02
CMM-002226,CAM-0004,CON-000097,Opened,False,2024-11-04
CMM-002227,CAM-0001,CON-001282,Opened,False,2025-10-10
CMM-002228,CAM-0005,CON-000565,Clicked,True,2024-10-15
CMM-002229,CAM-0006,CON-000386,Sent,False,2024-12-29
CMM-002230,CAM-0005,CON-001132,Opened,False,2025-08-26
CMM-002231,CAM-0008,CON-000417,Clicked,True,2024-01-29
CMM-002232,CAM-0005,CON-000735,Responded,True,2025-08-20
CMM-002233,CAM-0001,CON-000796,Sent,False,2024-02-16
CMM-002234,CAM-0007,CON-000781,Opened,False,2024-08-21
CMM-002235,CAM-0004,CON-001359,Opened,False,2024-08-14
CMM-002236,CAM-0004,CON-000119,Clicked,True,2024-04-12
CMM-002237,CAM-0001,CON-001067,Responded,True,2024-02-06
CMM-002238,CAM-0008,CON-000874,Registered,True,2024-10-31
CMM-002239,CAM-0004,CON-000948,Opened,False,2024-02-17
CMM-002240,CAM-0008,CON-000714,Registered,True,2024-03-18
CMM-002241,CAM-0005,CON-000541,Opened,False,2025-06-18
CMM-002242,CAM-0001,CON-001108,Opened,False,2024-04-18
CMM-002243,CAM-0008,CON-001068,Clicked,True,2025-07-09
CMM-002244,CAM-0008,CON-001479,Sent,False,2025-02-11
CMM-002245,CAM-0006,CON-000071,Clicked,True,2025-07-13
CMM-002246,CAM-0002,CON-000309,Clicked,True,2025-06-12
CMM-002247,CAM-0002,CON-000342,Responded,True,2024-01-10
CMM-002248,CAM-0005,CON-000135,Sent,False,2024-10-23
CMM-002249,CAM-0002,CON-000935,Clicked,True,2024-02-01
CMM-002250,CAM-0003,CON-001270,Responded,True,2025-10-11
CMM-002251,CAM-0007,CON-000019,Opened,False,2025-05-24
CMM-002252,CAM-0007,CON-000582,Registered,True,2025-03-31
CMM-002253,CAM-0003,CON-000910,Responded,True,2024-05-23
CMM-002254,CAM-0001,CON-001010,Clicked,True,2024-04-24
CMM-002255,CAM-0007,CON-000656,Sent,False,2025-02-14
CMM-002256,CAM-0003,CON-000654,Responded,True,2025-08-21
CMM-002257,CAM-0006,CON-000969,Opened,False,2025-09-14
CMM-002258,CAM-0005,CON-001028,Responded,True,2025-05-15
CMM-002259,CAM-0002,CON-001168,Responded,True,2025-08-13
CMM-002260,CAM-0001,CON-000143,Sent,False,2024-08-28
CMM-002261,CAM-0004,CON-000522,Opened,False,2025-10-03
CMM-002262,CAM-0001,CON-000960,Responded,True,2025-05-22
CMM-002263,CAM-0003,CON-000783,Opened,False,2024-01-12
CMM-002264,CAM-0008,CON-000619,Clicked,True,2024-09-07
CMM-002265,CAM-0005,CON-000193,Sent,False,2024-07-04
CMM-002266,CAM-0004,CON-001031,Opened,False,2025-08-19
CMM-002267,CAM-0005,CON-000360,Responded,True,2025-04-29
CMM-002268,CAM-0005,CON-000788,Sent,False,2025-07-02
CMM-002269,CAM-0007,CON-001008,Registered,True,2024-12-16
CMM-002270,CAM-0008,CON-001097,Responded,True,2024-09-28
CMM-002271,CAM-0004,CON-000234,Clicked,True,2024-04-14
CMM-002272,CAM-0001,CON-001393,Opened,False,2024-11-17
CMM-002273,CAM-0006,CON-000580,Sent,False,2025-09-13
CMM-002274,CAM-0008,CON-000169,Opened,False,2024-02-27
CMM-002275,CAM-0002,CON-001098,Opened,False,2024-09-23
CMM-002276,CAM-0008,CON-000501,Opened,False,2024-03-24
CMM-002277,CAM-0008,CON-000076,Opened,False,2025-08-23
CMM-002278,CAM-0004,CON-001079,Opened,False,2024-11-08
CMM-002279,CAM-0007,CON-001052,Responded,True,2025-07-20
CMM-002280,CAM-0006,CON-000859,Clicked,True,2024-02-26
CMM-002281,CAM-0006,CON-001456,Sent,False,2025-08-04
CMM-002282,CAM-0004,CON-001331,Responded,True,2024-04-18
CMM-002283,CAM-0001,CON-001345,Clicked,True,2024-04-04
CMM-002284,CAM-0001,CON-001037,Clicked,True,2024-11-06
CMM-002285,CAM-0008,CON-000789,Opened,False,2025-01-06
CMM-002286,CAM-0006,CON-000052,Clicked,True,2024-11-03
CMM-002287,CAM-0003,CON-000562,Clicked,True,2024-12-10
CMM-002288,CAM-0007,CON-000427,Opened,False,2024-11-13
CMM-002289,CAM-0001,CON-000667,Responded,True,2024-01-30
CMM-002290,CAM-0001,CON-000617,Clicked,True,2024-03-16
CMM-002291,CAM-0006,CON-001156,Opened,False,2024-10-10
CMM-002292,CAM-0003,CON-001069,Responded,True,2024-04-11
CMM-002293,CAM-0005,CON-000234,Responded,True,2025-07-30
CMM-002294,CAM-0005,CON-001355,Clicked,True,2025-04-11
CMM-002295,CAM-0008,CON-000768,Sent,False,2024-01-10
CMM-002296,CAM-0006,CON-000859,Sent,False,2024-08-25
CMM-002297,CAM-0005,CON-000883,Clicked,True,2024-08-02
CMM-002298,CAM-0006,CON-000419,Responded,True,2024-11-27
CMM-002299,CAM-0008,CON-000678,Opened,False,2025-08-19
CMM-002300,CAM-0001,CON-000702,Responded,True,2025-09-19
CMM-002301,CAM-0001,CON-000074,Clicked,True,2024-02-27
CMM-002302,CAM-0005,CON-000554,Opened,False,2024-04-05
CMM-002303,CAM-0001,CON-000055,Sent,False,2025-09-12
CMM-002304,CAM-0007,CON-001447,Responded,True,2025-09-13
CMM-002305,CAM-0008,CON-001251,Clicked,True,2025-04-29
CMM-002306,CAM-0002,CON-000035,Opened,False,2025-01-05
CMM-002307,CAM-0004,CON-000649,Responded,True,2025-06-11
CMM-002308,CAM-0004,CON-000116,Opened,False,2025-02-22
CMM-002309,CAM-0002,CON-001401,Sent,False,2025-04-11
CMM-002310,CAM-0004,CON-000602,Clicked,True,2025-03-03
CMM-002311,CAM-0002,CON-001270,Clicked,True,2025-05-17
CMM-002312,CAM-0008,CON-000427,Registered,True,2024-09-05
CMM-002313,CAM-0004,CON-000715,Clicked,True,2024-08-12
CMM-002314,CAM-0004,CON-000584,Sent,False,2025-07-28
CMM-002315,CAM-0004,CON-000421,Opened,False,2024-04-27
CMM-002316,CAM-0001,CON-000529,Opened,False,2025-06-29
CMM-002317,CAM-0005,CON-000303,Sent,False,2024-07-04
CMM-002318,CAM-0006,CON-001442,Responded,True,2025-08-21
CMM-002319,CAM-0006,CON-000474,Sent,False,2025-03-18
CMM-002320,CAM-0002,CON-001134,Opened,False,2024-11-16
CMM-002321,CAM-0007,CON-000256,Responded,True,2024-01-14
CMM-002322,CAM-0008,CON-000622,Registered,True,2025-04-18
CMM-002323,CAM-0008,CON-001283,Sent,False,2024-06-03
CMM-002324,CAM-0008,CON-000773,Opened,False,2024-06-20
CMM-002325,CAM-0005,CON-000072,Sent,False,2025-09-23
CMM-002326,CAM-0003,CON-000045,Opened,False,2024-12-01
CMM-002327,CAM-0002,CON-000061,Opened,False,2025-06-07
CMM-002328,CAM-0008,CON-001206,Opened,False,2024-11-23
CMM-002329,CAM-0008,CON-000501,Responded,True,2024-10-17
CMM-002330,CAM-0002,CON-000230,Sent,False,2025-02-03
CMM-002331,CAM-0002,CON-001381,Opened,False,2025-03-18
CMM-002332,CAM-0001,CON-000160,Responded,True,2024-08-02
CMM-002333,CAM-0006,CON-000005,Clicked,True,2025-02-24
CMM-002334,CAM-0006,CON-001347,Responded,True,2024-07-18
CMM-002335,CAM-0002,CON-000763,Clicked,True,2025-03-15
CMM-002336,CAM-0007,CON-000611,Responded,True,2025-09-05
CMM-002337,CAM-0006,CON-000924,Opened,False,2024-04-09
CMM-002338,CAM-0001,CON-000648,Opened,False,2024-05-18
CMM-002339,CAM-0003,CON-000267,Responded,True,2024-03-21
CMM-002340,CAM-0001,CON-000573,Opened,False,2025-03-11
CMM-002341,CAM-0003,CON-000999,Responded,True,2024-08-19
CMM-002342,CAM-0006,CON-000679,Opened,False,2024-03-28
CMM-002343,CAM-0008,CON-000354,Opened,False,2025-05-09
CMM-002344,CAM-0005,CON-000687,Sent,False,2024-05-27
CMM-002345,CAM-0005,CON-000606,Responded,True,2024-03-08
CMM-002346,CAM-0007,CON-001196,Responded,True,2025-06-05
CMM-002347,CAM-0002,CON-000186,Responded,True,2024-11-04
CMM-002348,CAM-0003,CON-001024,Opened,False,2025-04-16
CMM-002349,CAM-0002,CON-000839,Opened,False,2025-04-06
CMM-002350,CAM-0002,CON-000403,Sent,False,2024-12-11
